index,business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,search_term,radius_size_km,lat_long,area_block,country
1,OPERATIONAL,"{'location': {'lat': 52.5240269, 'lng': 13.4029993}, 'viewport': {'northeast': {'lat': 52.52537672989272, 'lng': 13.40434912989272}, 'southwest': {'lat': 52.52267707010728, 'lng': 13.40164947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA Rosenthaler Straße,{'open_now': True},"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101447098471489336"">A Google User</a>'], 'photo_reference': 'Aap_uECWiUJ9tkD9WauQTQFJN5Al12pKCLjIlXf80qtjZZSm8s6HvMDnUpfg_qUYo0aBDAK4ATBkvqV1w5sWf4O_Ih8cknAce4Z2Vz-KxVy_nUKCFG5yD3WZDuwAL2-EKDE52nMPL8V9Gy85DR53O9vsS_9p9CEw9kRBfVNV6AdGhlYLfCBq', 'width': 7952}]",ChIJj9lI4eBRqEcRKu3Fcisu1Qk,"{'compound_code': 'GCF3+J5 Berlin', 'global_code': '9F4MGCF3+J5'}",3.6,ChIJj9lI4eBRqEcRKu3Fcisu1Qk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",104.0,"Rosenthaler Str. 43-45, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.400441217375123",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5221006, 'lng': 13.401231}, 'viewport': {'northeast': {'lat': 52.52361062989272, 'lng': 13.40219497989272}, 'southwest': {'lat': 52.52091097010727, 'lng': 13.39949532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101607382222005741496"">Juhee K</a>'], 'photo_reference': 'Aap_uEDj4k_UvwvvHRSOSYzfXwoPIjIZbEw4j2jft0BviySwANSiMnPE1Nm7nscLIPzDvHebcncU3T5_0Gj_cDihK_8Bo3DKKwcdTTBELlW6eqbdegpZjyTklT71Mm8jHm5kHTnKhQuSMbjYbwg-bpxb807NRQBfZLVzlFa4B-1XpULQ9W_s', 'width': 4032}]",ChIJz5gDUR9OqEcRrRGJr5kpzcw,"{'compound_code': 'GCC2+RF Berlin', 'global_code': '9F4MGCC2+RF'}",4.1,ChIJz5gDUR9OqEcRrRGJr5kpzcw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",560.0,"Henriette-Herz-Platz 1, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.400441217375123",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5221378, 'lng': 13.4034721}, 'viewport': {'northeast': {'lat': 52.52323837989272, 'lng': 13.40490642989272}, 'southwest': {'lat': 52.52053872010728, 'lng': 13.40220677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116216202357062578677"">Kevin Bettin</a>'], 'photo_reference': 'Aap_uECZD0mIM9foCH1wCSjDnGkRJKXbNc-QX8OqfKmfhwoWPnYA7F0BuRdq7t_-cSy6oXGbt0kK7chtCoda5vLrmuKsfiVxwxJm0G3bqiKb4O_rDTGgXd6wGmQon9Ip1KMIQrzjrS0ePn4kn8MFoZN0QTDgIUh0LCAZmAQKuI2dqohdBf-6', 'width': 3024}]",ChIJmQtpiOBRqEcRqBjTGY_LvHI,"{'compound_code': 'GCC3+V9 Berlin', 'global_code': '9F4MGCC3+V9'}",3.9,ChIJmQtpiOBRqEcRqBjTGY_LvHI,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1116.0,"Litfaß-Platz 4, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.402503764306028",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5240269, 'lng': 13.4029993}, 'viewport': {'northeast': {'lat': 52.52537672989272, 'lng': 13.40434912989272}, 'southwest': {'lat': 52.52267707010728, 'lng': 13.40164947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA Rosenthaler Straße,{'open_now': True},"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101447098471489336"">A Google User</a>'], 'photo_reference': 'Aap_uEBWO2JI1kWklxcFPubBjWrsbFBuChkubPSeL4gpbTuPqZLhYqp8g9QMJH2CbjKdcR-VL_wNDnIyTkKKKcgJz5VEY8qcX0dpMAAqG2T4Xwv0kUsK_HAcx3CgtGO526EmZuEoguV8FF_C24ZTgQtWR2EbN7UjhR3DPBbtKcGLuGgcAUqi', 'width': 7952}]",ChIJj9lI4eBRqEcRKu3Fcisu1Qk,"{'compound_code': 'GCF3+J5 Berlin', 'global_code': '9F4MGCF3+J5'}",3.6,ChIJj9lI4eBRqEcRKu3Fcisu1Qk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",104.0,"Rosenthaler Str. 43-45, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.402503764306028",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5221006, 'lng': 13.401231}, 'viewport': {'northeast': {'lat': 52.52361062989272, 'lng': 13.40219497989272}, 'southwest': {'lat': 52.52091097010727, 'lng': 13.39949532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101607382222005741496"">Juhee K</a>'], 'photo_reference': 'Aap_uEC-gtzYyEyyFUDVR4qKKCi-jKS10pBZ-fJITk-iuP9wDX3f3vucValDOh8x-vshZN3htnvUlOIxlnwDYhsvG2pfapfWMV6T582ytE9WxnTcI7W9Ixh7MxQ-zea5FNyuaNDTz7jaJz0kF1CL7-4smOuqvI0UEZcWVqzLLurptRwkt7dG', 'width': 4032}]",ChIJz5gDUR9OqEcRrRGJr5kpzcw,"{'compound_code': 'GCC2+RF Berlin', 'global_code': '9F4MGCC2+RF'}",4.1,ChIJz5gDUR9OqEcRrRGJr5kpzcw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",560.0,"Henriette-Herz-Platz 1, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.402503764306028",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5221378, 'lng': 13.4034721}, 'viewport': {'northeast': {'lat': 52.52323837989272, 'lng': 13.40490642989272}, 'southwest': {'lat': 52.52053872010728, 'lng': 13.40220677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116216202357062578677"">Kevin Bettin</a>'], 'photo_reference': 'Aap_uEA107KFVfjj3WxIGrak_jaKln3dTRpEPiH6zkgFl3HbaBNlIshZyeq4FbdHZvMmp95YaJuCaWnySminDVswPY8EXwatPYaaNad2QLmGUOHe3NGimBI1cvEHTr06IGkyLXm09eL5BMcpdZ1_mXXbIVwGE3RYNjPjCAN12tV7i09IYFBd', 'width': 3024}]",ChIJmQtpiOBRqEcRqBjTGY_LvHI,"{'compound_code': 'GCC3+V9 Berlin', 'global_code': '9F4MGCC3+V9'}",3.9,ChIJmQtpiOBRqEcRqBjTGY_LvHI,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1116.0,"Litfaß-Platz 4, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.404566311236932",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5240269, 'lng': 13.4029993}, 'viewport': {'northeast': {'lat': 52.52537672989272, 'lng': 13.40434912989272}, 'southwest': {'lat': 52.52267707010728, 'lng': 13.40164947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA Rosenthaler Straße,{'open_now': True},"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101447098471489336"">A Google User</a>'], 'photo_reference': 'Aap_uEAEcDYu-rRacEL7mC8X_IVHLsTcq1krifLN-TR2Pw-csUSM7ClfW8hOWVjZutwX0iDo5CSTlZ4CRgYzymJL8sB-q1cfVWkENPS4Q4dUr2p82vdGAZ_M5g0uJZtVUuf3khDH9jcG9b9RT78W8o0UTFzQmVryYGuo4NQwIdZznVSei-fX', 'width': 7952}]",ChIJj9lI4eBRqEcRKu3Fcisu1Qk,"{'compound_code': 'GCF3+J5 Berlin', 'global_code': '9F4MGCF3+J5'}",3.6,ChIJj9lI4eBRqEcRKu3Fcisu1Qk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",104.0,"Rosenthaler Str. 43-45, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.404566311236932",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5222845, 'lng': 13.4080578}, 'viewport': {'northeast': {'lat': 52.52356842989272, 'lng': 13.40879505}, 'southwest': {'lat': 52.52086877010727, 'lng': 13.40584605}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Kaufland Berlin-Mitte,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108031349055809419348"">Johannes Nieke</a>'], 'photo_reference': 'Aap_uEAj8s4efcsB5vkwQfbW7NrWgvyB-v5m3jYC4fjURtEw6AegBIVxEUPsSgPWP63vU6FT79oUl6zmIcUiZkNeGj9cOovKTECGQ6MeqiMNObPXafExCgUz8uVcjpatottojVy3IKdqrtpoxwFIRe2BOILU1mkE9v2-No1KFjoz-Z-d_Kyl', 'width': 4608}]",ChIJ3z5s5B9OqEcRNhTDwzwxE-M,"{'compound_code': 'GCC5+W6 Berlin', 'global_code': '9F4MGCC5+W6'}",4.2,ChIJ3z5s5B9OqEcRNhTDwzwxE-M,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",3611.0,"Parkplatz über Rochstraße zu erreichen, Karl-Liebknecht-Str. 13, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.404566311236932",Berlin-Mitte,Germany
3,OPERATIONAL,"{'location': {'lat': 52.5221006, 'lng': 13.401231}, 'viewport': {'northeast': {'lat': 52.52361062989272, 'lng': 13.40219497989272}, 'southwest': {'lat': 52.52091097010727, 'lng': 13.39949532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101607382222005741496"">Juhee K</a>'], 'photo_reference': 'Aap_uEBUPU224_SSzrVFRHCA5NuWftgWk5VAaFfbO8ATwvejqSaVZyMkgg6DKUpYrDOZV7nZhGPjXCCWf_XsOPUNTZL-1-OpeOQ2jQPBe1BQucItWlXJiual85Ykvvfdl1vmb-0eVZ5g8GUjXz5IkVkkYPWMcYtobMZfKK2q2_MX2JW9sQE2', 'width': 4032}]",ChIJz5gDUR9OqEcRrRGJr5kpzcw,"{'compound_code': 'GCC2+RF Berlin', 'global_code': '9F4MGCC2+RF'}",4.1,ChIJz5gDUR9OqEcRrRGJr5kpzcw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",560.0,"Henriette-Herz-Platz 1, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.404566311236932",Berlin-Mitte,Germany
4,OPERATIONAL,"{'location': {'lat': 52.52194650000001, 'lng': 13.4077519}, 'viewport': {'northeast': {'lat': 52.52319487989272, 'lng': 13.40923982989272}, 'southwest': {'lat': 52.52049522010728, 'lng': 13.40654017010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Tchibo im Supermarkt,{'open_now': True},,ChIJIe9PSBRPqEcRFpQuacapvzs,"{'compound_code': 'GCC5+Q4 Berlin', 'global_code': '9F4MGCC5+Q4'}",0.0,ChIJIe9PSBRPqEcRFpQuacapvzs,GOOGLE,"['food', 'point_of_interest', 'store', 'establishment']",0.0,"Haus Ungarn, Karl-Liebknecht-Str. 13, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.404566311236932",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5221378, 'lng': 13.4034721}, 'viewport': {'northeast': {'lat': 52.52323837989272, 'lng': 13.40490642989272}, 'southwest': {'lat': 52.52053872010728, 'lng': 13.40220677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116216202357062578677"">Kevin Bettin</a>'], 'photo_reference': 'Aap_uECAbVyd7SaMxBWL6QxQuQBR0_BeikAVb0T7eWvvX98pyG1DtRHBy6NA_-OD8uNJjklRLBYh72-tv_kUrNqi12LYqA5I6w84m0pJCr2UaCntfPsezeCGxKkx9lvB-SkeIKfAXXh3_Py5rsM8nqhhalB9asZ8ekorPeIED0-wy9jPNHHi', 'width': 3024}]",ChIJmQtpiOBRqEcRqBjTGY_LvHI,"{'compound_code': 'GCC3+V9 Berlin', 'global_code': '9F4MGCC3+V9'}",3.9,ChIJmQtpiOBRqEcRqBjTGY_LvHI,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1116.0,"Litfaß-Platz 4, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.406628858167837",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5222845, 'lng': 13.4080578}, 'viewport': {'northeast': {'lat': 52.52356842989272, 'lng': 13.40879505}, 'southwest': {'lat': 52.52086877010727, 'lng': 13.40584605}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Kaufland Berlin-Mitte,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108031349055809419348"">Johannes Nieke</a>'], 'photo_reference': 'Aap_uEDnTC0aVvBVGCBTz7FsMgIa3T1SSXN9BbQ_B7cwGvgDvIRfr-PakUb74rFuN7HvIhjbXDimP0rWKoBPiIGyRc_jKvxDNiTUM140CukJmrrJP_jb_yXsn93HyLqIk4nfj68UMnMSeO0Fu8dfjfOWUOLXWN1B5EJgNJoCVk82dBl0pTzS', 'width': 4608}]",ChIJ3z5s5B9OqEcRNhTDwzwxE-M,"{'compound_code': 'GCC5+W6 Berlin', 'global_code': '9F4MGCC5+W6'}",4.2,ChIJ3z5s5B9OqEcRNhTDwzwxE-M,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",3611.0,"Parkplatz über Rochstraße zu erreichen, Karl-Liebknecht-Str. 13, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.406628858167837",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5240269, 'lng': 13.4029993}, 'viewport': {'northeast': {'lat': 52.52537672989272, 'lng': 13.40434912989272}, 'southwest': {'lat': 52.52267707010728, 'lng': 13.40164947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA Rosenthaler Straße,{'open_now': True},"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101447098471489336"">A Google User</a>'], 'photo_reference': 'Aap_uEA22lVEYOuDgDPVkha6JKleqg0ysdc9WHpThT9m6_gFu5l2_egZWnkQp9wHOJVq9XLlSDLMOQs6PtONV01cKm04rKX-fnFnQa5hAGhRauR_yB4UAzkSwldH_P1uM_1obyn5drzVLcL1lLRJuB83W8YgXHK_o9NTsKEC5EM7hJOnVLb9', 'width': 7952}]",ChIJj9lI4eBRqEcRKu3Fcisu1Qk,"{'compound_code': 'GCF3+J5 Berlin', 'global_code': '9F4MGCF3+J5'}",3.6,ChIJj9lI4eBRqEcRKu3Fcisu1Qk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",104.0,"Rosenthaler Str. 43-45, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.406628858167837",Berlin-Mitte,Germany
3,OPERATIONAL,"{'location': {'lat': 52.5192555, 'lng': 13.4103926}, 'viewport': {'northeast': {'lat': 52.52076487989272, 'lng': 13.41148577989272}, 'southwest': {'lat': 52.51806522010727, 'lng': 13.40878612010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Netto Marken-Discount,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117244257459285723494"">Daniel Vazquez</a>'], 'photo_reference': 'Aap_uECshSPuykoVt1baATEOiyjY7BV9HMHLwe8qUEo2XfXCs4E4eJx1OFIEAe8GpF7cva9l7m2s0Nli41XqCf3Yn_q507Baj981vytOiAhNSJbdBnCH9DB1GcsusuAoIE0pNjMU5nF7KgCAFhQqlaG7_46BupCygUgu8_H6sVEAxOupLi4L', 'width': 4032}]",ChIJjQ9c1SJOqEcRzTArQIXM5qU,"{'compound_code': 'GC96+P5 Berlin', 'global_code': '9F4MGC96+P5'}",3.8,ChIJjQ9c1SJOqEcRzTArQIXM5qU,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",737.0,"Rathausstraße 5, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.406628858167837",Berlin-Mitte,Germany
4,OPERATIONAL,"{'location': {'lat': 52.52194650000001, 'lng': 13.4077519}, 'viewport': {'northeast': {'lat': 52.52319487989272, 'lng': 13.40923982989272}, 'southwest': {'lat': 52.52049522010728, 'lng': 13.40654017010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Tchibo im Supermarkt,{'open_now': True},,ChIJIe9PSBRPqEcRFpQuacapvzs,"{'compound_code': 'GCC5+Q4 Berlin', 'global_code': '9F4MGCC5+Q4'}",0.0,ChIJIe9PSBRPqEcRFpQuacapvzs,GOOGLE,"['food', 'point_of_interest', 'store', 'establishment']",0.0,"Haus Ungarn, Karl-Liebknecht-Str. 13, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.406628858167837",Berlin-Mitte,Germany
5,OPERATIONAL,"{'location': {'lat': 52.5216566, 'lng': 13.4094093}, 'viewport': {'northeast': {'lat': 52.52319162989271, 'lng': 13.41033117989272}, 'southwest': {'lat': 52.52049197010727, 'lng': 13.40763152010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113002116842332694909"">A Google User</a>'], 'photo_reference': 'Aap_uEDlS0YiNGwschAKE-ObnQoArCeGlM0cdxOhTfAiWNl6SAtwE02mfLXSRwDGNMHoxvIfIzCi81RAspCWxVwnoSCyv6VVNEguEsrcuHXM8BqvzR_3WnSpYzWsN69Xo2BDhCRrRhmYR6SjWHYPoDJBtSVrmEudvBAtfTHwjyKyjcovE9U8', 'width': 4032}]",ChIJz5gDUR9OqEcRZK0QRhnofcM,"{'compound_code': 'GCC5+MQ Berlin', 'global_code': '9F4MGCC5+MQ'}",3.8,ChIJz5gDUR9OqEcRZK0QRhnofcM,GOOGLE,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",252.0,"Panoramastraße 1, Berlin",supermarkt,0.057989898732233314,"52.52140776747265, 13.406628858167837",Berlin-Mitte,Germany
